corpus,doc_id,sent_id,eg_id,index,text,causal_text_w_pairs,num_rs
cnc,train_09_A_88,2484,0,cnc_train_09_A_88_2484_0,18th December 2013 08:06 AM Members of the Tamil Nadu Association for the Rights of All Types of Differently Abled and Caregivers ( TARATDAC ) staged a protest on Langs Garden Road seeking increased financial assistance and immediate enforcement of the Supreme Court order for three per cent job reservation for the differently abled .,['18th December 2013 08:06 AM <ARG1>Members of the Tamil Nadu Association for the Rights of All Types of Differently Abled and Caregivers ( TARATDAC ) staged a protest on Langs Garden Road</ARG1> <ARG0><SIG0>seeking</SIG0> increased financial assistance and immediate enforcement of the Supreme Court order for three per cent job reservation for the differently abled</ARG0> .'],1
cnc,train_09_A_88,2693,0,cnc_train_09_A_88_2693_0,Differently abled Stage Protest,[],0
cnc,train_09_A_89,96,0,cnc_train_09_A_89_96_0,"The protest saw the participation of almost 1,700 differently-abled people and their supporters walking the length of Langs Garden Road , after which representatives from TARATDAC met the State Minister for Social Welfare , B Valarmathi , and put forth their demands .",[],0
cnc,train_09_A_90,399,0,cnc_train_09_A_90_399_0,"Trinamool activist dies in police custody in Hooghly , cadres go on rampage","['<ARG0>Trinamool activist dies in \x91police custody\x92 in Hooghly</ARG0> , <ARG1>cadres go on rampage</ARG1>']",1
cnc,train_09_A_90,2359,0,cnc_train_09_A_90_2359_0,"- Indian Express Express News Service , Express News Service : Kolkata , Sun Jan 20 2013 , 03:22 hrs Violence broke out in Dhaniakhali , a village in Hooghly district located about 45 km from here , on Saturday morning after a Trinamool Congress activist was allegedly beaten to death at a police station .","['- Indian Express Express News Service , Express News Service : Kolkata , Sun Jan 20 2013 , 03:22 hrs <ARG1>Violence broke out in Dhaniakhali , a village in Hooghly district located about 45 km from here , on Saturday morning</ARG1> after <ARG0>a Trinamool Congress activist was allegedly beaten to death at a police station</ARG0> .']",1
cnc,train_09_A_92,1975,0,cnc_train_09_A_92_1975_0,"Trinamool activists also set up roadblocks to protest the "" murder of their party colleagues by protectors of law "" .","['<ARG1>Trinamool activists also set up roadblocks</ARG1> <ARG0><SIG0>to</SIG0> protest the "" murder of their party colleagues by protectors of law ""</ARG0> .']",1
cnc,train_09_A_94,212,0,cnc_train_09_A_94_212_0,( LEADS WITH MINOR EDITS ; CORRECTS NUMBER OF ARRESTED AND COURT APPEARANCES IN LAST PAR ) Residents of the Tshing settlement near Ventersdorp chanted songs and refused to listen to the mayor 's address during a meeting on Monday to discuss their grievances .,"[""( LEADS WITH MINOR EDITS ; CORRECTS NUMBER OF ARRESTED AND COURT APPEARANCES IN LAST PAR ) Residents of the Tshing settlement near Ventersdorp chanted songs and refused to listen to the mayor 's address during <ARG1>a meeting on Monday</ARG1> <ARG0><SIG0>to</SIG0> discuss their grievances</ARG0> .""]",1
cnc,train_09_A_95,3347,0,cnc_train_09_A_95_3347_0,"Residents chanted songs drowning out the mayor , who had to be removed from the stadium under police escort .",[],0
cnc,train_09_A_96,165,0,cnc_train_09_A_96_165_0,"The residents then spilled into the streets and continued to chant songs while dispersing in groups , said Metsi .",[],0
cnc,train_09_A_97,182,0,cnc_train_09_A_97_182_0,Earlier on Monday angry residents barricaded streets with burning tyres and set fire to the councillor 's house in protest over poor service delivery .,"[""<ARG1>Earlier on Monday angry residents barricaded streets with burning tyres and set fire to the councillor 's house</ARG1> <ARG0><SIG0>in protest over</SIG0> poor service delivery</ARG0> .""]",1
cnc,train_09_A_98,3170,0,cnc_train_09_A_98_3170_0,A local business was also set alight but police again managed to extinguish the fire before it did serious damage .,[],0
cnc,train_09_A_99,2708,0,cnc_train_09_A_99_2708_0,Police arrested two women for allegedly looting the business that was set alight .,['<ARG1>Police arrested two women</ARG1> <SIG0>for</SIG0> <ARG0>allegedly looting the business that was set alight</ARG0> .'],1
cnc,train_09_B_1,1008,0,cnc_train_09_B_1_1008_0,Night halt services to remote villages were suspended following the bandh call .,['<ARG1>Night halt services to remote villages were suspended</ARG1> <SIG0>following</SIG0> <ARG0>the bandh call</ARG0> .'],1
cnc,train_09_B_10,2796,0,cnc_train_09_B_10_2796_0,The incident sent shock waves among devotees and archakas who were witness to the attack .,['<ARG1>The incident sent shock waves among devotees and archakas</ARG1> <ARG0>who were witness to the attack</ARG0> .'],1
cnc,train_09_B_100,2961,0,cnc_train_09_B_100_2961_0,"In the other agitation , residents of ward 19 highlighted the drinking water issues , lethargic garbage removal and poor maintenance of street lights .",[],0
cnc,train_09_B_101,1063,0,cnc_train_09_B_101_1063_0,The locals had staged agitation in front of BSNL office and locked the exchange several times earlier .,[],0
cnc,train_09_B_102,1389,0,cnc_train_09_B_102_1389_0,"Remarkably , the BSNL towers were blown up by Maoists in the areas .",[],0
cnc,train_09_B_103,312,0,cnc_train_09_B_103_312_0,Beijing has refused to modify its controversial plans – originally unveiled last August – despite mass demonstrations and a 79-day occupation of Hong Kong ’ s financial heart during last year ’ s Umbrella movement .,[],0
cnc,train_09_B_104,2268,0,cnc_train_09_B_104_2268_0,"There definitely will be protest activities , ” said Law , whose group played a key role in last year ’ s demonstrations .",[],0
cnc,train_09_B_105,1510,0,cnc_train_09_B_105_1510_0,The umbrella movement protests did not achieve “ what the demonstrators wanted and of course they didn ’ t have a well thought out strategy ” .,['<ARG1>The umbrella movement protests did not achieve “ what the demonstrators wanted</ARG1> and of course <ARG0>they didn ’ t have a well thought out strategy</ARG0> ” .'],1
cnc,train_09_B_106,1247,0,cnc_train_09_B_106_1247_0,"A group of conservationists has been camping at the pier for nearly two months , in protest at its proposed demolition .","['<ARG1>A group of conservationists has been camping at the pier for nearly two months</ARG1> , <ARG0>in protest at its proposed demolition</ARG0> .']",1
cnc,train_09_B_108,1593,0,cnc_train_09_B_108_1593_0,""" Three terrorists have been killed in this gunfight , which is still going on .","['"" <ARG1>Three terrorists have been killed</ARG1> in <ARG0>this gunfight</ARG0> , which is still going on .']",1
cnc,train_09_B_109,1856,0,cnc_train_09_B_109_1856_0,"The bodies of the slain terrorists are visible at the encounter site , "" said Lt. Colonel J.S. Brar , spokesman of the army 's Srinagar-based 15th corps .",[],0
cnc,train_09_B_11,1662,0,cnc_train_09_B_11_1662_0,"As the vehicles entered Tiruchi , two cabs transporting the students were targeted near Ariyamangalam and G Corner , where members of the Marumalarchi Dravida Munnetra Kazhagam and Naam Tamizhar Katchi attacked the vehicles with sticks and stones , police said .",[],0
cnc,train_09_B_110,2820,0,cnc_train_09_B_110_2820_0,"Four Lashkar-e-Taiba ( LeT ) militants held a woman hostage Friday morning in her house in Maidanpora village of Kupwara district in north Kashmir , 84 km from here .",[],0
cnc,train_09_B_111,785,0,cnc_train_09_B_111_785_0,"In the gunfight that ensued , three guerrillas have been killed , the atrmy spokesman said .","['In <ARG0>the gunfight that ensued</ARG0> , <ARG1>three guerrillas have been killed</ARG1> , the atrmy spokesman said .']",1
cnc,train_09_B_112,2004,0,cnc_train_09_B_112_2004_0,"Slain SOG jawan cremated 06th April 2010 03:49 AM PARADIP : The mortal remains of SOG jawan Partharanjan Behera , who was killed in the Maoist ambush in Koraput district yesterday , were consigned to flames today at his village in Sarilo under Kujang police limits .",[],0
cnc,train_09_B_113,2907,0,cnc_train_09_B_113_2907_0,Partha is the second martyr of the district who died in Maoistrelated violence .,[],0
cnc,train_09_B_114,3388,0,cnc_train_09_B_114_3388_0,Sub-Inspector Murlidhar Bastia of Raghunathpur area was killed in Maoist attack while working in Keonjhar district .,['<ARG1>Sub-Inspector Murlidhar Bastia of Raghunathpur area was killed</ARG1> in <ARG0>Maoist attack while working in Keonjhar district</ARG0> .'],1
cnc,train_09_B_115,741,0,cnc_train_09_B_115_741_0,A group of Numsa supporters waiting outside Cosatu House in Johannesburg dispersed late on Friday afternoon .,[],0
cnc,train_09_B_118,743,0,cnc_train_09_B_118_743_0,Maoists force Centre to revisit CRPF deployment,[],0
cnc,train_09_B_119,1808,0,cnc_train_09_B_119_1808_0,The Narayanpur incident also looked like capable of sparking a row between the Centre and Chhattisgarh .,[],0
cnc,train_09_B_120,2776,0,cnc_train_09_B_120_2776_0,"Condemning Tuesday ’ s incident , Chidambaram refered to the Dantewada massacre of 75 CRPF men and said the companies of CRPF in Chintalnar and Chintagufa were deployed by the state government .",[],0
cnc,train_09_B_122,3377,0,cnc_train_09_B_122_3377_0,"Whitfield said the part fortnight has seen highways blocked , 20 trucks burnt and a driver die of injuries sustained when his truck was petrol bombed near Touws River in the Western Cape .","['Whitfield said <ARG1>the part fortnight has seen highways blocked , 20 trucks burnt and a driver die of injuries sustained</ARG1> when <ARG0>his truck was petrol bombed near Touws River in the Western Cape</ARG0> .']",1
cnc,train_09_B_123,1434,0,cnc_train_09_B_123_1434_0,He said an attack on the transport of goods was an attack on the economy .,[],0
cnc,train_09_B_124,1071,0,cnc_train_09_B_124_1071_0,South African truck drivers have embarked on a nationwide strike in protest at foreign drivers allegedly taking away their jobs .,['<ARG1>South African truck drivers have embarked on a nationwide strike</ARG1> <ARG0><SIG0>in protest at</SIG0> foreign drivers allegedly taking away their jobs</ARG0> .'],1
cnc,train_09_B_125,2960,0,cnc_train_09_B_125_2960_0,"RAMANATHAPURAM Man injured in clash March 29 , 2011 00:00 IST People block road traffic on NH 210 : One person was injured when a group of DMK men allegedly attacked him and some others at Sholandur near R.S. Mangalam on Monday .","['RAMANATHAPURAM Man injured in clash March 29 , 2011 00:00 IST People block road traffic on NH 210 : <ARG1>One person was injured</ARG1> when <ARG0>a group of DMK men allegedly attacked him and some others at Sholandur near R.S. Mangalam on Monday</ARG0> .']",1
cnc,train_09_B_126,1898,0,cnc_train_09_B_126_1898_0,"Meanwhile , another group of DMK men , who were accompanying a Member of Parliament , allegedly indulged in “ skirmishes ” at Sholandur in which one Narayanan of Pandamangalam was injured .",[],0
cnc,train_09_B_127,1354,0,cnc_train_09_B_127_1354_0,"Demanding action against the culprits , a large number of people blocked road traffic on NH 210 at Sholandur .","['<ARG0><SIG0>Demanding</SIG0> action against the culprits</ARG0> , <ARG1>a large number of people blocked road traffic on NH 210 at Sholandur</ARG1> .']",1
cnc,train_09_B_13,1718,0,cnc_train_09_B_13_1718_0,"“ We arrived in Thanjavur by train on Saturday morning and were taken on a field visit to Big Temple when the assault took place at around 9.30 a.m. Soon after , we were all put in two vehicles immediately and sent to Tiruchi , ” he said .",[],0
cnc,train_09_B_130,2483,0,cnc_train_09_B_130_2483_0,"“ He is also found guilty of assaulting police officers and obstructing them from doing their duty , ” he said .","['“ <ARG1>He is also found guilty</ARG1> <SIG0>of</SIG0> <ARG0>assaulting police officers and obstructing them from doing their duty</ARG0> , ” he said .']",1
cnc,train_09_B_132,3037,0,cnc_train_09_B_132_3037_0,"The encounter had taken place at flat no. L -18 , Batla House in Jamia Nagar locality here on September 19 , 2008 , six days after serial bomb blasts rocked Delhi , killing 26 persons and injuring 133 others .",[],0
cnc,train_09_B_133,1448,0,cnc_train_09_B_133_1448_0,The police had reached Batla House on a tip off that some suspected militants involved in the blasts were holed up in the building .,[],0
cnc,train_09_B_134,461,0,cnc_train_09_B_134_461_0,"Of the five flat occupants , Atif Ameen and Mohd Sajid were killed during the encounter .","['Of the five flat occupants , <ARG1>Atif Ameen and Mohd Sajid were killed</ARG1> during <ARG0>the encounter</ARG0> .']",1
cnc,train_09_B_136,1666,0,cnc_train_09_B_136_1666_0,"Apart from these two , one Ariz Khan alias Junaid had been declared a proclaimed offender while Mohd Saif was not made an accused in this case as according to the prosecution , he had surrendered peacefully and did not play any part in the entire incident .","['Apart from these two , one Ariz Khan alias Junaid had been declared a proclaimed offender while <ARG1>Mohd Saif was not made an accused in this case</ARG1> <SIG0>as</SIG0> <ARG0>according to the prosecution , he had surrendered peacefully and did not play any part in the entire incident</ARG0> .']",1
cnc,train_09_B_137,3385,0,cnc_train_09_B_137_3385_0,"During the trial , Shahzad had called as defence witnesses Saif and Zeeshan , both lodged in Sabarmati jail in Ahmedabad in connection with the serial blasts of July 26 , 2008 there , claiming that he was not at the spot .",[],0
cnc,train_09_B_138,938,0,cnc_train_09_B_138_938_0,The police had said that it has sufficient circumstantial evidence and phone records to prove that Shahzad was present in the Jamia Nagar flat and was among those who had fired at the police team leading to the death of inspector Sharma .,['The police had said that it has sufficient circumstantial evidence and phone records to prove that Shahzad was present in the Jamia Nagar flat and <ARG0>was among those who had fired at the police team</ARG0> <SIG0>leading to</SIG0> <ARG1>the death of inspector Sharma</ARG1> .'],1
